LineId,Content,EventId,EventTemplate,Dataset
1814,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E297,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Windows
1815,Warning: Unrecognized packageExtended attribute.,E306,Warning: Unrecognized packageExtended attribute.,Windows
1816,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E297,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Windows
1817,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E298,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Windows
1818,Warning: Unrecognized packageExtended attribute.,E306,Warning: Unrecognized packageExtended attribute.,Windows
1819,Warning: Unrecognized packageExtended attribute.,E306,Warning: Unrecognized packageExtended attribute.,Windows
1820,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E297,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Windows
1821,"Read out cached package applicability for package: Package_for_KB3108664~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E301,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>",Windows
1822,Session: 30546174_1767108 initialized by client WindowsUpdateAgent.,E303,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Windows
1823,"Read out cached package applicability for package: Package_for_KB2978742~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E301,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>",Windows
1824,"Read out cached package applicability for package: Package_for_KB3055642~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E301,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>",Windows
1825,"Read out cached package applicability for package: Package_for_KB3078601~31bf3856ad364e35~amd64~~6.1.1.5, ApplicableState: 112, CurrentState:112",E301,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>",Windows
1826,Session: 30546174_10517608 initialized by client WindowsUpdateAgent.,E303,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Windows
1827,"Read out cached package applicability for package: Package_for_KB2789645~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",E301,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>",Windows
1828,"Read out cached package applicability for package: Package_for_KB3184471~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 0, CurrentState:0",E301,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>",Windows
1829,"Read out cached package applicability for package: Package_for_KB3146963~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E301,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>",Windows
1830,"Read out cached package applicability for package: Package_for_KB3078667~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E301,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>",Windows
1831,"Read out cached package applicability for package: Package_for_KB3168965~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 80, CurrentState:112",E301,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>",Windows
1832,Session: 30546174_27518581 initialized by client WindowsUpdateAgent.,E303,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Windows
1833,"Read out cached package applicability for package: Package_for_KB3071756~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E301,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>",Windows
1834,Session: 30546174_35689048 initialized by client WindowsUpdateAgent.,E303,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Windows
1835,"Read out cached package applicability for package: Package_for_KB2798162~31bf3856ad364e35~amd64~~6.1.1.5, ApplicableState: 80, CurrentState:112",E301,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>",Windows
1836,"Read out cached package applicability for package: Package_for_KB3118401~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E301,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>",Windows
1837,Session: 30546174_45239594 initialized by client WindowsUpdateAgent.,E303,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Windows
1838,Session: 30546174_49119816 initialized by client WindowsUpdateAgent.,E303,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Windows
1839,"Read out cached package applicability for package: Package_for_KB2929733~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E301,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>",Windows
1840,Session: 30546174_84441836 initialized by client WindowsUpdateAgent.,E303,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Windows
1841,Session: 30546174_84491839 initialized by client WindowsUpdateAgent.,E303,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Windows
1842,Session: 30546174_84891862 initialized by client WindowsUpdateAgent.,E303,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Windows
1843,"Read out cached package applicability for package: Package_for_KB2685811~31bf3856ad364e35~amd64~~6.1.1.11, ApplicableState: 112, CurrentState:112",E301,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>",Windows
1844,Session: 30546174_90912206 initialized by client WindowsUpdateAgent.,E303,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Windows
1845,"Read out cached package applicability for package: Package_for_KB2853952~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E301,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>",Windows
1846,Session: 30546174_94722424 initialized by client WindowsUpdateAgent.,E303,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Windows
1847,Session: 30546174_97402578 initialized by client WindowsUpdateAgent.,E303,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Windows
1848,Session: 30546174_99252683 initialized by client WindowsUpdateAgent.,E303,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Windows
1849,"Read out cached package applicability for package: Package_for_KB3139398~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E301,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>",Windows
1850,"Read out cached package applicability for package: Package_for_KB3040272~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",E301,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>",Windows
1851,"Read out cached package applicability for package: Package_for_KB3142042~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E301,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>",Windows
1852,Session: 30546174_106683108 initialized by client WindowsUpdateAgent.,E303,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Windows
1853,Session: 30546174_107383149 initialized by client WindowsUpdateAgent.,E303,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Windows
1854,Session: 30546174_107523157 initialized by client WindowsUpdateAgent.,E303,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Windows
1855,Session: 30546174_108313202 initialized by client WindowsUpdateAgent.,E303,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Windows
1856,"Read out cached package applicability for package: Package_for_KB2621146~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 0, CurrentState:0",E301,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>",Windows
1857,"Read out cached package applicability for package: Package_for_KB3123479~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E301,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>",Windows
1858,Session: 30546174_132514586 initialized by client WindowsUpdateAgent.,E303,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Windows
1859,Session: 30546174_132944611 initialized by client WindowsUpdateAgent.,E303,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Windows
1860,Session: 30546174_132984613 initialized by client WindowsUpdateAgent.,E303,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Windows
1861,"Read out cached package applicability for package: Package_for_KB2853587~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 0, CurrentState:0",E301,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>",Windows
1862,Session: 30546174_143895237 initialized by client WindowsUpdateAgent.,E303,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Windows
1863,Session: 30546174_147205426 initialized by client WindowsUpdateAgent.,E303,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Windows
1864,"Read out cached package applicability for package: Package_for_KB3161958~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E301,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>",Windows
1865,"Read out cached package applicability for package: Package_for_KB3020388~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E301,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>",Windows
1866,"Read out cached package applicability for package: Package_for_KB3156016~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E301,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>",Windows
1867,Session: 30546174_156695969 initialized by client WindowsUpdateAgent.,E303,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Windows
1868,"Read out cached package applicability for package: Package_for_KB3139914~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E301,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>",Windows
1869,Session: 30546174_159636137 initialized by client WindowsUpdateAgent.,E303,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Windows
1870,"Read out cached package applicability for package: Package_for_KB2868116~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E301,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>",Windows
1871,"Read out cached package applicability for package: Package_for_KB3006121~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E301,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>",Windows
1872,Session: 30546174_169666711 initialized by client WindowsUpdateAgent.,E303,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Windows
1873,"Read out cached package applicability for package: Package_for_KB3184122~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E301,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>",Windows
1874,Session: 30546174_169726714 initialized by client WindowsUpdateAgent.,E303,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Windows
1875,Session: 30546174_172566877 initialized by client WindowsUpdateAgent.,E303,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Windows
1876,"Read out cached package applicability for package: Package_for_KB2491683~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E301,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>",Windows
1877,"Read out cached package applicability for package: Package_for_KB2973351~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E301,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>",Windows
1878,"Read out cached package applicability for package: Package_for_KB2836943~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 80, CurrentState:112",E301,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>",Windows
1879,Session: 30546174_180077306 initialized by client WindowsUpdateAgent.,E303,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Windows
1880,Session: 30546174_184807577 initialized by client WindowsUpdateAgent.,E303,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Windows
1881,Session: 30546174_186107651 initialized by client WindowsUpdateAgent.,E303,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Windows
1882,Reboot mark refs incremented to: 1,E302,Reboot mark refs incremented to: <*>,Windows
1883,00000010@2016/9/27:20:40:54.787 CSI Transaction @0x47e9e0 destroyed,E292,<*>@<*>/<*>/<*>:<*>:<*>:<*>.<*> CSI Transaction @<*> destroyed,Windows
1884,Ending the TrustedInstaller main loop.,E294,Ending the TrustedInstaller main loop.,Windows
1885,Ending TrustedInstaller finalization.,E295,Ending TrustedInstaller finalization.,Windows
1886,00000001@2016/9/28:16:00:46.160 WcpInitialize (wcp.dll version 0.0.0.6) called (stack @0x7fed875eb5d @0x7fee5c39b6d @0x7fee5c0358f @0xffeee97c @0xffeed799 @0xffeedb2f),E293,<*>@<*>/<*>/<*>:<*>:<*>:<*>.<*> WcpInitialize (wcp.dll version <*>) called (stack @<*>),Windows
1887,Ending TrustedInstaller initialization.,E296,Ending TrustedInstaller initialization.,Windows
1888,"00000005 Creating NT transaction (seq 1), objectname [6]""(null)""",E288,"<*> Creating NT transaction (seq <*>), objectname [<*>]""(null)""",Windows
1889,"Loading offline registry hive: DEFAULT, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/DEFAULT' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\DEFAULT'.",E300,"Loading offline registry hive: <*>, into registry key '<*>' from path '<*>'.",Windows
1890,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E297,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Windows
1891,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E297,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Windows
1892,Warning: Unrecognized packageExtended attribute.,E306,Warning: Unrecognized packageExtended attribute.,Windows
1893,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E298,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Windows
1894,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E298,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Windows
1895,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E298,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Windows
1896,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E297,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Windows
1897,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E297,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Windows
1898,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E297,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Windows
1899,Warning: Unrecognized packageExtended attribute.,E306,Warning: Unrecognized packageExtended attribute.,Windows
1900,Session: 30546354_2823393669 initialized by client WindowsUpdateAgent.,E303,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Windows
1901,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E297,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Windows
1902,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E297,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Windows
1903,Warning: Unrecognized packageExtended attribute.,E306,Warning: Unrecognized packageExtended attribute.,Windows
1904,Warning: Unrecognized packageExtended attribute.,E306,Warning: Unrecognized packageExtended attribute.,Windows
